Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,postal code
€139000,Torhoutstraat 119 A,3,F,586,0,Yes,0,121,0,0,1969,Good,0,1,0,Yes,2,Installed,Gas,10656144,8810
€215000,Verlatstraat 1/4,2,D,396,0,0,0,0,22,0,0,As new,0,1,0,No,0,Installed,0,10656143,2845
€425000,Bergensesteenweg 273,2,D,346,0,0,0,581,0,0,1980,As new,0,1,0,No,1,Installed,Gas,10656140,1600
€415000,Bondgenotenlaan 15,3,D,352,No,Yes,0,130,0,0,1979,0,0,1,0,No,1,0,0,10656139,3080
€314500,Havermarkt 22,2,Not specified,Not specified,0,0,10,0,0,0,0,0,0,1,0,No,0,0,0,10656138,3620
€,Hoogstraat 58,2,C,201,No,Yes,0,895,0,0,2002,As new,0,1,0,No,2,0,0,10328922,9320
€298500,Regentiestraat 16,3,C,234,0,Yes,0,185,0,0,0,To be done up,0,1,0,No,0,0,0,10656136,9100
€395000,Regentiestraat 16,4,E,478,0,0,36,440,34,0,1959,As new,0,1,0,Yes,1,0,Gas,10656134,9100
€425000,Stationsstraat 41,4,Not specified,Not specified,No,0,0,1573,48,0,1990,To renovate,0,0,0,Yes,1,Installed,0,10656132,9900
€209000,Artanlaan 2,4,F,857,0,Yes,0,0,0,0,0,To renovate,0,1,0,No,2,0,0,10619109,8400
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10656127,8620
€750000,Artanlaan 2,4,B,156,0,0,0,628,0,0,1984,As new,0,1,0,No,2,Installed,Gas,10656126,8670
€289000,Artanlaan 2,2,D,318,Yes,Yes,0,0,0,0,1977,0,0,1,0,No,0,Hyper equipped,Electric,10656125,8620
€429000,Ieperstraat 134,3,B,171,0,0,0,658,30,0,2008,As new,0,1,0,Yes,1,0,Gas,10656121,8930
€275000,Poelstraat 235,2,Not specified,Not specified,0,0,0,1237,0,0,0,To renovate,0,0,0,0,1,Not installed,Gas,10656120,9820
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10656118,9992
€215000,Stationsstraat 40,1,C,272,0,0,0,0,0,0,2004,0,0,1,0,0,1,0,0,10656116,9880
€299500,Roeselarestraat 91,2,Not specified,Not specified,0,Yes,0,0,0,0,0,0,0,1,0,No,1,0,0,10656107,8840
€279500,Roeselarestraat 91,2,Not specified,Not specified,0,Yes,0,0,0,0,0,0,0,1,0,No,1,0,0,10656106,8840
€575000,Kerkstraat 56,1,B,126,Yes,Yes,0,0,0,0,1998,Just renovated,0,1,0,No,1,Hyper equipped,Gas,10656101,8300
€335000,Mielenweg 7,3,B,179,0,0,0,371,0,0,1990,As new,0,1,0,No,1,Installed,Gas,10656100,3800
€989000,Wijnendalestraat 151/b,4,A,69,0,0,300,2537,0,0,2012,As new,0,2,0,No,1,Installed,0,10656098,8650
€2200000,Deerlijksesteenweg 6,0,B,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10656097,8530
€255000,"av Charles Quint, 305",1,G,13127,No,0,0,0,0,2,1930,Just renovated,0,1,0,No,1,0,0,10656094,1060
€430000,R. Orlentpromenade 13/00.01,1,A,81,Yes,0,0,0,0,0,2012,As new,0,1,0,Yes,1,0,0,10656093,8620
€795000,Lippenslaan 187,3,B,176,No,0,0,0,0,0,2005,0,0,2,0,No,0,0,0,10656086,8300
€500000,Edestraat 5,3,Not specified,Not specified,No,0,0,0,0,4,0,To renovate,0,2,1,No,2,Installed,Gas,10656085,8210
€395000,ooikeplein 2a,3,A,100,0,Yes,0,243,0,0,1939,0,0,1,0,No,0,Hyper equipped,Gas,10656084,9700
€325000,"En Charotte, 10",3,E,371,0,0,0,1800,0,0,0,0,0,1,0,No,0,0,Fuel oil,10563005,6940
€99000,Jonkershovestraat101/H,3,F,612,0,0,0,0,0,0,0,To renovate,0,0,0,No,0,0,0,10656083,8610
€414000,Mechelbaan 445,4,Not specified,Not specified,0,Yes,0,340,0,0,2024,0,0,1,0,No,2,Hyper equipped,0,10656072,2221
€405000,Mechelbaan 445,4,Not specified,Not specified,0,Yes,0,253,0,0,2024,0,0,1,0,No,2,Hyper equipped,0,10656071,2221
€420000,Mechelbaan 445,4,Not specified,Not specified,0,Yes,0,437,0,0,2024,0,0,1,0,No,2,Hyper equipped,0,10656070,2221
€423000,Mechelbaan 445,4,Not specified,Not specified,0,Yes,0,463,0,0,2024,0,0,1,0,No,2,Hyper equipped,0,10656069,2221
€423000,Mechelbaan 445,4,Not specified,Not specified,0,Yes,0,439,0,0,2024,0,0,1,0,No,2,Hyper equipped,0,10656068,2221
€289000,Mechelbaan 445,2,B,178,0,Yes,0,0,0,0,1996,0,0,1,0,No,1,Hyper equipped,Gas,10656067,2580
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10656066,3140
€475000,Mechelbaan 445,3,B,172,0,Yes,0,400,0,0,0,0,0,2,0,No,2,Hyper equipped,Gas,10656065,2820
€950000,Kortrijksesteenweg 241A,5,F,797,0,0,0,3109,0,0,0,To renovate,0,1,0,No,2,0,0,10656063,9890
€189000,Rubensstraat 147,3,C,232,No,0,0,0,42,3,1972,To be done up,0,1,0,No,1,Installed,0,10656062,2300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10581984,8860
€225000,Rue de la Chenaie 4,3,Not specified,Not specified,No,0,35,0,19,4,1958,As new,0,1,1,No,2,Installed,Fuel oil,10643003,5310
€248000,Kempenlaan 32,2,C,261,0,Yes,0,95,30,2,0,Good,0,1,0,0,2,Semi equipped,Gas,10656050,2300
€349000,Erembodegemstraat 9,3,Not specified,Not specified,No,0,0,55,0,2,0,As new,0,0,1,No,0,Installed,Gas,10656049,9300
€299000,Zwijnaardsesteenweg 10,3,E,459,0,0,0,380,0,0,1919,To renovate,0,1,0,No,0,Installed,Gas,10656045,9820
€385000,Zwijnaardsesteenweg 10,3,B,140,0,0,0,120,0,0,1952,As new,0,1,0,No,1,0,0,10656043,9820
€349900,Pathoekeweg 120 B 1.01,3,D,355,No,Yes,0,1160,0,0,0,As new,0,1,0,No,1,0,0,10572080,8490
€579000,De Kleetlaan 4,5,C,278,0,Yes,0,306,40,0,1935,As new,0,2,0,No,3,Installed,Gas,10656041,1932
€249000,Grote Markt 2,2,D,321,No,0,0,70,27,2,0,Just renovated,0,1,1,No,1,Installed,Electric,10656039,3700
€337500,Pathoekeweg 120 B 1.01,3,D,355,No,Yes,0,1160,0,0,0,As new,0,1,0,No,1,0,0,10656038,8490
€330000,Kortrijksesteenweg 178,2,B,127,0,0,22,0,35,0,2012,0,0,1,0,No,1,0,0,10656036,9051
€249900,Boterlaanbaan 323,3,C,281,No,0,4,0,0,0,1970,0,0,1,0,No,0,Installed,Gas,10656028,2100
€249900,Boterlaanbaan 323,3,C,281,No,0,4,0,0,0,1970,0,0,1,0,No,0,Installed,Gas,10656027,2140
€185000,Gentsesteenweg 24,3,B,153,No,0,0,0,0,0,1960,As new,0,1,0,No,0,USA installed,0,10656023,8520
€400000,Luikersteenweg 54E/004,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10656020,3800
€435000,Kapellestraat 80,4,D,397,0,0,6,780,0,0,1970,0,0,1,0,Yes,1,Installed,Fuel oil,10656019,9031
€295000,Markt 15,3,B,198,0,Yes,0,191,0,0,0,0,0,1,0,No,2,Hyper equipped,Gas,10656017,8700
€,Dorp West 13 b1,2,A,97,0,Yes,0,0,0,0,2013,0,0,2,0,No,0,Installed,0,10656016,9140
€355000,Albert I Laan 99,2,B,190,No,0,0,0,0,4,2002,As new,0,2,1,No,1,Installed,Electric,10656015,8620
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10656014,3000
€215000,Sint-Laureysplein 18,2,C,223,No,0,0,0,26,0,1984,As new,0,1,0,No,1,Installed,Electric,10656012,2840
€215000,Godshuisstraat 1,3,F,779,0,0,0,331,0,0,1875,To renovate,0,1,0,No,1,0,Gas,10656010,9090
€675000,Godshuisstraat 1,4,D,360,0,Yes,0,6296,0,0,1875,As new,0,1,0,Yes,2,0,0,10656009,9042
€529000,Noordstraat 17,3,F,588,No,0,10,410,25,3,1930,To renovate,0,1,1,Yes,1,Semi equipped,0,10656008,9051
€256566,Wagenaarstraat 33,2,A,20,0,0,0,179,0,0,2021,0,0,0,0,No,0,0,0,10294373,8550
€245000,Turnhoutsebaan 175,3,B,159,0,0,0,0,0,0,0,0,0,1,0,No,1,Installed,Gas,10656004,2900
€247600,Wagenaarstraat 33,2,A,36,0,0,72,0,0,0,0,0,0,1,0,No,1,0,0,10342831,8900
€310700,Wagenaarstraat 33,2,A,36,0,0,62,0,0,0,0,0,0,1,0,No,1,0,0,10342830,8900
€351500,Wagenaarstraat 33,3,Not specified,Not specified,0,0,42,110,0,0,0,0,0,0,0,No,0,0,0,10342818,8500
€351302,Wagenaarstraat 33,3,Not specified,Not specified,0,0,46,115,0,0,0,0,0,0,0,No,0,0,0,10342817,8500
€354700,Wagenaarstraat 33,3,Not specified,Not specified,0,0,46,119,0,0,0,0,0,0,0,No,0,0,0,10342816,8500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10342810,8550
€17,Turnhoutsebaan 175,3,C,282,0,0,55,0,0,0,1997,0,0,1,0,No,1,0,0,10656003,2950
€484200,Landegemstraat 10,3,Not specified,Not specified,No,0,0,238,0,0,2022,0,0,1,0,No,0,0,0,10656002,8730
€1995000,Kustlaan 277,4,D,304,0,Yes,0,0,0,3,0,Just renovated,0,2,0,No,0,Hyper equipped,Gas,10656000,8300
€1245000,Kustlaan 277,3,B,197,0,0,0,0,0,2,0,As new,0,2,0,No,2,Hyper equipped,Fuel oil,10655997,8300
€245000,Opheersstraat 80A,4,F,717,0,0,0,327,0,0,1967,As new,0,1,0,No,0,Installed,Fuel oil,10655994,3800
€625000,Opheersstraat 80A,4,C,215,0,0,0,0,31,0,2001,As new,0,1,0,No,1,Installed,Gas,10655993,3800
€429000,A. Stocletlaan 195,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655979,2870
€279000,Esenweg 197,2,E,445,No,0,0,580,0,0,1977,Good,0,1,0,No,2,Installed,Gas,10655978,8840
€339000,Gentsesteenweg 145,3,B,141,No,0,17,150,65,0,1930,As new,0,1,0,No,1,Installed,Gas,10655974,9300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655973,9300
€795000,Sparrendreef 90 – Kustlaan 239 – Duinbergenlaan 92,3,Not specified,Not specified,Yes,Yes,0,0,0,0,1990,Just renovated,0,2,0,No,2,0,0,10655972,8300
€285000,Wakkensteenweg 67,3,Not specified,Not specified,No,0,20,296,28,0,0,Just renovated,0,2,0,No,3,Installed,Gas,10500478,8560
€In,Posterijstraat 12,3,Not specified,Not specified,No,0,0,0,0,0,0,Just renovated,0,0,0,No,0,0,0,10655966,8790
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655964,8460
€185000,Overleiestraat 79,1,D,341,Yes,0,0,0,34,3,1969,Good,0,1,0,0,0,0,Fuel oil,10655963,8540
€225000,"Diestsesteenweg, 3",3,F,775,No,0,0,441,32,4,1962,To renovate,0,1,0,0,0,0,Fuel oil,10655961,3390
€425000,Overleiestraat 79,5,C,226,No,Yes,0,415,0,2,1930,To renovate,0,2,0,Yes,0,0,Gas,10655960,8500
€339000,Henri Jasparlaan 185,2,A,88,No,0,4,0,26,0,2011,As new,0,1,0,No,1,0,Gas,10655957,8620
€250000,Dorpsstraat 34 Bus 1,3,Not specified,Not specified,0,Yes,0,520,0,0,1900,To be done up,0,1,0,No,0,0,Wood,10655956,2560
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655955,2590
€309000,Bredabaan 133,2,B,133,0,Yes,0,0,0,0,1994,Good,0,1,0,No,1,Installed,Gas,10655952,2900
€375000,St-Amandsstraat 23,2,F,761,No,0,0,194,0,0,1850,0,0,0,0,No,0,0,Gas,10655951,8000
€165000,St-Amandsstraat 23,3,F,958,0,0,0,141,27,0,1961,To be done up,0,1,0,No,0,0,0,10655950,8800
€210000,St-Amandsstraat 23,5,F,907,No,0,0,910,23,0,1930,To be done up,0,1,0,No,0,0,0,10655949,8840
€399000,Wingene Steenweg 35,3,F,532,0,0,0,823,0,0,1971,As new,0,1,0,Yes,0,0,Gas,10655948,8730
€769000,Elisabethlaan 336,5,Not specified,Not specified,0,Yes,0,330,0,0,1918,Just renovated,0,4,0,No,0,Hyper equipped,Gas,10655944,8400
€685000,Grote Huidevettershoek 1-102,2,B,156,0,Yes,0,2111,0,0,2003,To be done up,0,1,0,Yes,2,Installed,Gas,10655943,9920
€235000,Grote Huidevettershoek 1-102,2,B,131,0,Yes,0,0,0,0,1967,0,0,1,0,No,0,0,0,10655942,9030
€235000,Grote Huidevettershoek 1-102,2,B,131,0,Yes,0,0,0,0,1967,0,0,1,0,No,0,0,0,10655941,9000
€595000,Stationsstraat 109,4,B,157,No,0,0,0,0,4,1998,Good,0,0,0,No,0,Installed,Gas,10655938,3920
€779000,Stationsstraat 109,4,B,157,No,0,0,0,0,4,1998,Good,0,0,0,No,0,Installed,Gas,10655937,3920
€343750,Stationsstraat 109,1,B,146,No,0,0,0,0,2,0,Just renovated,0,1,0,No,1,Installed,Gas,10655936,3700
€255000,Brusselsestraat 43,3,F,534,0,0,0,370,44,0,1973,0,0,1,0,No,1,Installed,Fuel oil,10655934,9660
€431925,Franklin Rooseveltlaan 22 A,3,Not specified,Not specified,0,0,18,533,0,0,2022,0,0,2,0,No,0,0,0,10655933,9570
€398175,Franklin Rooseveltlaan 22 A,3,Not specified,Not specified,0,0,18,383,0,0,2022,0,0,2,0,No,0,0,0,10655932,9570
€431925,Franklin Rooseveltlaan 22 A,3,Not specified,Not specified,0,0,18,533,0,0,2022,0,0,2,0,Yes,0,0,0,10655931,9570
€431925,Franklin Rooseveltlaan 22 A,3,Not specified,Not specified,0,0,18,533,0,0,2022,0,0,2,0,Yes,0,0,0,10655930,9570
€398175,Franklin Rooseveltlaan 22 A,3,Not specified,Not specified,0,0,18,383,0,0,2022,0,0,2,0,No,0,0,0,10655929,9570
€441500,Franklin Rooseveltlaan 22 A,3,Not specified,Not specified,0,0,18,533,0,0,2022,0,0,2,0,No,0,0,0,10655928,9570
€289000,beversesteenweg 458,4,F,710,No,0,20,785,50,0,1971,Good,0,1,0,Yes,1,Installed,Gas,10655925,8850
€225000,Nieuwpoortstraat 14,3,F,792,0,0,0,453,0,0,1932,To renovate,0,1,0,No,0,0,0,10655924,8570
€765000,Nieuwpoortstraat 14,4,A,87,No,Yes,0,1717,0,4,0,0,0,4,0,Yes,5,0,0,10655923,9690
€95000,Dokter Honore Dewolfstraat 23,1,Not specified,Not specified,0,0,0,226,0,2,0,To renovate,0,0,0,No,0,0,0,10536253,7890
€299000,Hallaarstraat 17/2,2,F,666,No,0,0,490,0,3,1936,Good,0,2,0,No,1,Installed,Fuel oil,10655922,2222
€275000,"Astridlaan , 7",1,A,61,No,Yes,0,0,0,0,2019,0,0,1,0,No,1,0,0,10655920,8670
€295000,Dokter Honore Dewolfstraat 23,2,E,435,No,Yes,0,0,60,3,1995,As new,0,1,0,No,1,0,0,10655918,9820
€417792,Hoogstraat 55,3,Not specified,Not specified,0,0,0,377,36,0,2023,0,0,1,0,No,2,0,0,10655916,9620
€339000,Dokter Honore Dewolfstraat 23,2,B,188,No,Yes,0,222,40,3,0,As new,0,1,0,Yes,2,0,Gas,10655914,9700
€20.000.,Lejeunelaan 2,1,C,265,Yes,0,0,0,0,0,0,Good,0,1,0,No,0,0,0,10528510,8670
€460000,Lejeunelaan 2,3,D,346,No,Yes,0,0,0,0,0,To renovate,0,1,0,No,1,0,0,10655912,8670
€245000,Stationstraat 4/1,3,D,309,No,0,13,65,10,0,0,0,0,1,0,No,1,Installed,Gas,10655910,8800
€288000,Kasteelstraat 198,1,Not specified,Not specified,0,Yes,0,0,0,0,2017,0,0,1,0,No,1,0,0,10655908,2880
€215000,Kasteelstraat 198,1,Not specified,Not specified,0,Yes,0,0,0,0,2017,0,0,1,0,No,1,0,0,10655907,2880
€,Brusselsestraat 20 a,2,C,244,0,0,0,0,0,0,1971,To renovate,0,0,0,No,0,0,0,10655901,9200
€450000,Dendermondsesteenweg 28,2,E,436,0,Yes,0,811,30,0,0,As new,0,1,0,No,1,0,0,10655898,9300
€260000,Zuidstraat 2,2,Not specified,Not specified,No,Yes,0,0,0,0,2023,0,0,1,0,No,1,Installed,Gas,10655897,8450
€260000,Zuidstraat 2,2,Not specified,Not specified,No,Yes,0,0,0,0,2023,0,0,1,0,No,1,Installed,Gas,10655896,8450
€265000,Zuidstraat 2,2,Not specified,Not specified,No,Yes,0,0,0,0,2023,0,0,1,0,No,1,Installed,Gas,10655895,8450
€265000,Zuidstraat 2,2,Not specified,Not specified,No,Yes,0,0,0,0,2023,0,0,1,0,No,1,Installed,Gas,10655894,8450
€335000,Zuidstraat 2,2,Not specified,Not specified,No,Yes,0,0,0,0,2023,0,0,1,0,No,1,Installed,Gas,10655893,8450
€419000,Izegemsestraat 53,3,Not specified,Not specified,0,Yes,0,346,0,0,0,0,0,1,0,No,2,0,0,10655891,8800
€344000,Izegemsestraat 53,2,Not specified,Not specified,0,Yes,0,0,0,0,0,0,0,1,0,No,1,0,0,10655890,8980
€375000,Izegemsestraat 53,2,Not specified,Not specified,0,Yes,0,0,0,0,0,0,0,1,0,No,1,0,0,10655889,8980
€202000,Izegemsestraat 53,1,Not specified,Not specified,0,Yes,0,0,0,0,0,0,0,1,0,No,1,0,0,10655888,8980
€312000,Izegemsestraat 53,3,Not specified,Not specified,0,Yes,0,228,0,0,0,0,0,1,0,No,2,0,0,10655887,8800
€353103,Westlaan 120,4,Not specified,Not specified,0,0,0,444,0,2,0,0,0,0,0,No,0,0,0,10655885,8560
€1250000,Rue de Wynants 9,2,Not specified,Not specified,No,Yes,0,0,0,0,1900,As new,0,2,0,No,0,0,Fuel oil,10558,20
€130000,Rue de Wynants 9,3,Not specified,Not specified,Yes,0,0,0,0,0,1982,Good,0,1,0,No,0,0,Wood,2000,204
€860000,Boudewijnlaan 28A,4,C,299,0,0,0,31139,41,0,1977,To renovate,0,1,0,No,1,Installed,Fuel oil,10655879,2590
€349000,"Gemeenteplein, 22",2,B,151,0,0,0,187,0,0,0,0,0,1,0,Yes,0,0,0,10655878,3150
€245000,"strandlaan, 337",1,F,693,0,0,0,0,0,0,1936,To be done up,0,1,0,No,0,Semi equipped,Gas,10655875,8670
€359000,Keizersplein 21,3,B,158,0,Yes,0,362,0,0,0,Just renovated,0,1,0,No,2,Installed,Gas,10655873,9320
€268500,Keizersplein 21,3,B,199,No,0,0,50,0,0,0,Just renovated,0,1,0,No,2,Installed,Gas,10655872,9300
€247500,Brusselsesteenweg 690,1,Not specified,Not specified,No,0,14,0,15,0,2023,0,0,1,0,No,1,Installed,0,10655871,9800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655846,6142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655844,9900
€230000,Zuidstraat 74,2,B,183,No,Yes,0,230,0,0,2001,0,0,1,0,No,0,Installed,0,10655843,8690
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655841,1300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655839,5300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655838,1300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655837,1300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655836,1435
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655833,1300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655832,1300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655831,1300
€371000,Sint-Janstraat 185,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655821,8870
€100/maand.,Meyskensstraat 222,2,B,178,0,0,10,0,35,2,1984,Good,0,1,0,0,1,Semi equipped,Gas,10655819,1730
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655817,1457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655815,1190
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655813,1300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655811,1300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655810,1190
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655806,1457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655804,1300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655802,1300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655801,1300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655793,1300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655790,6200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655787,5190
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655782,9000
€369000,Damstraat 131 bus1,3,A,47,0,Yes,0,232,0,2,1933,0,0,1,0,0,0,Installed,0,10655781,9031
€596000,Damstraat 131 bus1,3,E,425,0,Yes,0,1170,0,4,2005,0,0,1,0,0,0,Installed,Wood,10655780,9700
€599000,Guldenstraat 22,5,B,160,0,0,0,416,0,0,1960,Good,0,1,2,0,0,Installed,Gas,10655777,2580
€645000,"Avenue Delleur, 8",3,D,158,No,Yes,0,0,75,2,1961,To be done up,0,2,1,Yes,2,Hyper equipped,Gas,10655774,1000
€301000,Avelgemstraat 37,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10338271,8550
€1650000,Kolonel Dusaertplein 28b,0,F,512,0,0,0,37000,0,4,0,To renovate,0,0,0,No,0,0,0,10655766,3800
€399000,Gistelse Steenweg 212,3,C,240,No,0,0,344,0,3,1997,Good,0,1,1,No,2,Installed,Gas,10655765,8200
€895000,Gistelsesteenweg 291,5,B,167,0,Yes,0,0,0,0,1928,To be done up,0,4,0,No,0,0,Gas,10655764,1853
€).,Strijdersstraat 8,1,F,754,0,0,0,0,25,2,0,To renovate,0,1,0,0,1,Semi equipped,Gas,10655759,2100
€).,Strijdersstraat 8,2,D,340,0,0,0,0,38,2,0,To renovate,0,1,0,0,1,Semi equipped,Gas,10655758,2100
€499000,Strijdersstraat 8,3,B,146,0,0,11,0,38,2,0,Just renovated,0,1,0,0,2,Hyper equipped,Gas,10655756,2018
€267000,Dr. Persoonslaan 15 b,2,C,244,0,Yes,0,0,0,4,1973,0,0,1,0,0,0,Installed,Gas,10655755,2830
€170000,Franchommelaan 104,1,D,328,0,Yes,0,0,0,2,0,Just renovated,0,1,0,0,1,Installed,Electric,10655754,8370
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655753,8370
€385000,Franchommelaan 104,2,Not specified,Not specified,0,Yes,0,0,0,0,2021,0,0,2,0,0,1,Installed,Gas,10655752,8370
€110000,Franchommelaan 104,0,Not specified,Not specified,0,Yes,0,0,0,2,1995,Good,0,1,0,0,0,Not installed,Electric,10655750,8370
€105000,Franchommelaan 104,0,Not specified,Not specified,0,Yes,0,0,0,0,0,To be done up,0,1,0,0,0,Not installed,Electric,10655749,8370
€289000,Franchommelaan 104,2,Not specified,279,Yes,Yes,0,0,0,2,0,Good,0,1,0,0,2,Installed,Electric,62224,20
€495000,Leuvensesteenweg 417,3,E,487,0,0,0,1991,0,0,1956,0,0,1,0,0,0,Installed,Gas,10655747,3010
€536000,Avenue Louise 200,4,A,1,0,0,46,0,36,2,2023,0,0,2,0,0,3,USA hyper equipped,0,10655744,1830
€536000,Avenue Louise 200,4,A,1,0,0,46,0,36,2,2023,0,0,2,0,0,3,USA hyper equipped,0,10655743,1140
€536000,Avenue Louise 200,4,A,1,0,0,46,0,36,2,2023,0,0,2,0,0,3,USA hyper equipped,0,10655742,1831
€536000,Avenue Louise 200,4,A,1,0,0,46,0,36,2,2023,0,0,2,0,0,3,USA hyper equipped,0,10655741,1130
€229000,Avenue de Maire 202,3,B,122,0,0,0,0,0,2,0,0,0,1,0,0,1,Hyper equipped,Gas,10655737,7700
€229000,Avenue de Maire 202,2,C,201,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Gas,10655736,7500
€165000,Avenue de Maire 202,3,Not specified,Not specified,0,0,0,440,0,0,0,To renovate,0,0,0,0,0,0,Gas,10655734,7900
€799000,Prof. Scharpélaan 44,12,A,99,0,0,0,6314,0,4,2000,0,0,2,1,0,2,Semi equipped,Fuel oil,10655733,3120
€799000,Prof. Scharpélaan 44,12,A,99,0,0,0,6314,0,4,2000,0,0,2,1,0,2,Semi equipped,Fuel oil,10655732,3120
€295000,"Rue des Minières, 65",4,G_F,Not specified,0,0,0,171,28,3,0,Good,0,1,1,0,2,0,Fuel oil,10655725,4860
€249000,James Ensorlaan 39,2,F,295,0,0,9,0,35,2,1968,Good,0,1,0,0,1,Installed,Gas,10489947,1080
€445000,James Ensorlaan 39,3,D,325,0,0,60,319,0,3,1953,Just renovated,0,1,0,0,2,Installed,Gas,10655721,1800
€385000,Avenuedes Ardennes 7d,3,F,503,0,0,43,2140,40,4,0,As new,0,1,0,0,1,Installed,Gas,10655719,4570
€560000,Avenue louise 523,3,D,193,0,0,0,0,86,0,0,0,0,1,0,0,2,0,0,10655716,1070
€1450000,Avenue louise 523,4,G,473,0,0,11,1540,56,4,1940,To renovate,0,1,0,0,2,Installed,Fuel oil,10655715,1180
€370000,Avenue louise 523,2,D,171,0,0,0,0,30,2,0,0,0,1,0,0,1,Hyper equipped,Fuel oil,10655714,1040
€320000,Avenue louise 523,2,Not specified,Not specified,Yes,0,30,0,0,0,0,0,0,1,1,0,2,0,0,20,20
€,Izegemstraat 355,4,C,287,0,Yes,0,2387,0,4,1986,Good,0,0,0,0,0,0,Gas,10655707,9230
€275000,Izegemstraat 355,2,F,1217,0,Yes,0,995,0,3,0,To renovate,0,0,0,0,0,0,0,10655706,8750
€609500,Avenue Louise 200,3,F,327,0,0,0,0,0,0,0,As new,0,1,0,0,2,Not installed,0,10655702,1050
€458500,Avenue Louise 200,2,F,339,0,0,0,0,0,0,0,Good,0,1,0,0,1,Not installed,0,10655701,1050
€609500,Avenue Louise 200,3,F,327,0,0,0,0,0,0,0,As new,0,1,0,0,2,Not installed,0,10655700,1050
€458500,Avenue Louise 200,2,F,339,0,0,0,0,0,0,0,Good,0,1,0,0,1,Not installed,0,10655699,1050
€495000,Natiënlaan 199,2,Not specified,Not specified,No,0,31,0,0,2,2023,0,0,2,0,No,3,Installed,0,10655695,8300
